BLOCK_ID,STREET_BLOCK,METER_CLASS,DATE_TYPE,TIME_BAND_ID,LAST_RATE,OCCUPANCY_PCT,PROPOSED_RATE_CHG,NEW_RATE,ADJUSTED_RATE,FINAL_RATE,EXCEPTION_REASON,PMT_RATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47128,HARRISON ST 2800,Commercial,Weekday,1,$1.50,,$0.00,,1.5,$1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47128,HARRISON ST 2800,Commercial,Weekday,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47128,HARRISON ST 2800,Commercial,Weekend,1,$2.25,,$0.00,,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47128,HARRISON ST 2800,Commercial,Weekend,3,$2.25,,$0.00,,2.5,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47128,HARRISON ST 2800,Commercial,Weekend,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47128,HARRISON ST 2800,Commercial,Weekend,2,$2.25,,$0.00,,2.5,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47128,HARRISON ST 2800,GMP,Weekday,3,$3.00,100,$0.25,3.25,3.25,$3.25,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47128,HARRISON ST 2800,GMP,Weekday,2,$3.00,69,$0.00,3,3,$3.00,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47128,HARRISON ST 2800,GMP,Weekday,1,$1.25,71,$0.00,1.25,1.25,$1.25,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47128,HARRISON ST 2800,GMP,Weekday,4,$2.50,,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,GMP,Weekend,1,$3.50,70,$0.00,3.5,3.5,$3.50,Insufficient payment data available for a rate adjustment,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,GMP,Weekend,2,$3.50,44,$0.00,3.25,3.5,$3.50,Insufficient payment data available for a rate adjustment,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,GMP,Weekend,3,$3.50,32,$0.00,3.25,3.5,$3.50,Insufficient payment data available for a rate adjustment,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,GMP,Weekend,4,$3.50,,$0.00,3.5,3.5,$3.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,Commercial,Weekday,1,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,Commercial,Weekday,2,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,Commercial,Weekday,3,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,Commercial,Weekday,4,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,Commercial,Weekend,3,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,Commercial,Weekend,2,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,Commercial,Weekend,1,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,Commercial,Weekend,4,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,GMP,Weekday,1,$3.50,49,$0.00,3.25,3.5,$3.50,Insufficient payment data available for a rate adjustment,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,GMP,Weekday,2,$3.50,51,$0.00,3.25,3.5,$3.50,Insufficient payment data available for a rate adjustment,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,GMP,Weekday,4,$3.50,,$0.00,3.5,3.5,$3.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47200,HYDE ST 0,GMP,Weekday,3,$3.50,61,$0.00,3.5,3.5,$3.50,Insufficient payment data available for a rate adjustment,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,GMP,Weekend,2,$3.50,100,$0.00,3.75,3.5,$3.50,Insufficient payment data available for a rate adjustment,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,GMP,Weekend,4,$3.50,,$0.00,3.5,3.5,$3.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,GMP,Weekend,3,$3.50,100,$0.00,3.75,3.5,$3.50,Insufficient payment data available for a rate adjustment,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,GMP,Weekend,1,$3.50,100,$0.00,3.75,3.5,$3.50,Insufficient payment data available for a rate adjustment,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,Commercial,Weekday,1,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,Commercial,Weekday,2,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,Commercial,Weekday,3,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,Commercial,Weekday,4,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,Commercial,Weekend,1,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,Commercial,Weekend,2,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,Commercial,Weekend,3,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,Commercial,Weekend,4,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,GMP,Weekday,3,$3.50,100,$0.00,3.75,3.5,$3.50,Insufficient payment data available for a rate adjustment,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,GMP,Weekday,1,$3.50,100,$0.00,3.75,3.5,$3.50,Insufficient payment data available for a rate adjustment,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,GMP,Weekday,2,$3.50,100,$0.00,3.75,3.5,$3.50,Insufficient payment data available for a rate adjustment,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201,HYDE ST 100,GMP,Weekday,4,$3.50,,$0.00,3.5,3.5,$3.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,GMP,Weekend,4,$3.50,,$0.00,3.5,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,GMP,Weekend,3,$3.00,71,$0.00,3,3,$3.00,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,GMP,Weekend,2,$3.00,72,$0.00,3,3,$3.00,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,GMP,Weekend,1,$3.00,100,$0.25,3.25,3.25,$3.25,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,Commercial,Weekday,2,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,Commercial,Weekday,4,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,Commercial,Weekday,3,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,Commercial,Weekday,1,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,Commercial,Weekend,4,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,Commercial,Weekend,3,$3.00,,$0.00,,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,Commercial,Weekend,1,$3.00,,$0.00,,3.25,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,Commercial,Weekend,2,$3.00,,$0.00,,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,GMP,Weekday,1,$3.50,100,$0.00,3.75,3.5,$3.50,Insufficient payment data available for a rate adjustment,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,GMP,Weekday,2,$3.50,100,$0.00,3.75,3.5,$3.50,Insufficient payment data available for a rate adjustment,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,GMP,Weekday,3,$3.50,100,$0.00,3.75,3.5,$3.50,Insufficient payment data available for a rate adjustment,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47202,HYDE ST 200,GMP,Weekday,4,$3.50,,$0.00,3.5,3.5,$3.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,Commercial,Weekday,1,$2.50,38,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,Commercial,Weekday,2,$2.50,40,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,Commercial,Weekday,3,$2.50,40,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,Commercial,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,GMP,Weekday,1,$2.50,54,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,GMP,Weekday,2,$2.50,58,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,GMP,Weekday,3,$2.50,56,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,Commercial,Weekend,1,$2.50,39,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,Commercial,Weekend,2,$2.50,34,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,Commercial,Weekend,3,$2.50,33,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,Commercial,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,GMP,Weekend,1,$2.50,47,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,GMP,Weekend,2,$2.50,57,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,GMP,Weekend,3,$2.50,51,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,HYDE ST 300,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,Commercial,Weekday,1,$2.00,38,$0.00,1.75,1.75,$2.00,Insufficient payment data available for a rate adjustment,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,Commercial,Weekday,2,$2.50,39,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,Commercial,Weekday,3,$2.50,39,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,Commercial,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,GMP,Weekday,1,$2.00,61,$0.00,2,2,$2.00,Insufficient payment data available for a rate adjustment,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,GMP,Weekday,2,$2.50,64,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,GMP,Weekday,3,$2.50,66,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,Commercial,Weekend,1,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,Commercial,Weekend,2,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,Commercial,Weekend,3,$2.25,0,$0.00,2.25,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,Commercial,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,GMP,Weekend,1,$1.75,53,$0.00,1.5,1.5,$1.75,Insufficient payment data available for a rate adjustment,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,GMP,Weekend,2,$2.50,53,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,GMP,Weekend,3,$2.25,53,$0.00,2,2,$2.25,Insufficient payment data available for a rate adjustment,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47204,HYDE ST 400,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,Commercial,Weekday,1,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,Commercial,Weekday,2,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,Commercial,Weekday,3,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,Commercial,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,GMP,Weekday,1,$1.75,58,-$0.25,1.5,1.5,$1.50,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,GMP,Weekday,2,$2.50,66,$0.00,2.5,2.5,$2.50,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,GMP,Weekday,3,$2.50,68,$0.00,2.5,2.5,$2.50,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,Commercial,Weekend,1,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,Commercial,Weekend,2,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,Commercial,Weekend,3,$2.25,0,$0.00,2.25,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,Commercial,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,GMP,Weekend,1,$1.00,63,$0.00,1,1,$1.00,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,GMP,Weekend,2,$2.50,64,$0.00,2.5,2.5,$2.50,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,GMP,Weekend,3,$2.25,72,$0.00,2.25,2.25,$2.25,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47205,HYDE ST 500,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,Commercial,Weekday,1,$1.50,0,$0.00,1.5,1.5,$1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,Commercial,Weekday,2,$3.25,0,$0.00,3.25,3.25,$3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,Commercial,Weekday,3,$2.75,0,$0.00,2.75,2.75,$2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,Commercial,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,GMP,Weekday,1,$1.50,63,$0.00,1.5,1.5,$1.50,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,GMP,Weekday,2,$3.25,69,$0.00,3.25,3.25,$3.25,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,GMP,Weekday,3,$2.75,69,$0.00,2.75,2.75,$2.75,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,Commercial,Weekend,1,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,Commercial,Weekend,2,$2.75,0,$0.00,2.75,2.75,$2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,Commercial,Weekend,3,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,Commercial,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,GMP,Weekend,1,$1.00,64,$0.00,1,1,$1.00,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,GMP,Weekend,2,$2.75,67,$0.00,2.75,2.75,$2.75,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,GMP,Weekend,3,$2.50,67,$0.00,2.5,2.5,$2.50,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47206,HYDE ST 600,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,Commercial,Weekday,1,$2.25,42,$0.00,2,2,$2.25,Insufficient payment data available for a rate adjustment,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,Commercial,Weekday,2,$2.50,0,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,Commercial,Weekday,3,$2.25,0,$0.00,2.25,2.25,$2.25,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,Commercial,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,GMP,Weekday,1,$2.25,69,$0.00,2.25,2.25,$2.25,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,GMP,Weekday,2,$2.50,71,$0.00,2.5,2.5,$2.50,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,GMP,Weekday,3,$2.25,74,$0.00,2.25,2.25,$2.25,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,Commercial,Weekend,1,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,Commercial,Weekend,2,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,Commercial,Weekend,3,$2.25,0,$0.00,2.25,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,Commercial,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,GMP,Weekend,1,$1.75,65,$0.00,1.75,1.75,$1.75,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,GMP,Weekend,2,$1.75,61,$0.00,1.75,1.75,$1.75,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,GMP,Weekend,3,$2.25,68,$0.00,2.25,2.25,$2.25,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47208,HYDE ST 800,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,Commercial,Weekday,1,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,Commercial,Weekday,2,$2.00,0,$0.00,2,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,Commercial,Weekday,3,$2.75,0,$0.00,2.75,2.75,$2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,Commercial,Weekday,4,$2.25,0,$0.00,2.25,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,GMP,Weekday,1,$2.50,60,$0.00,2.5,2.5,$2.50,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,GMP,Weekday,2,$2.00,66,$0.00,2,2,$2.00,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,GMP,Weekday,3,$2.75,76,$0.00,2.75,2.75,$2.75,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,GMP,Weekday,4,$2.25,0,$0.00,2.25,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,Commercial,Weekend,1,$1.50,0,$0.00,1.5,1.5,$1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,Commercial,Weekend,2,$1.50,0,$0.00,1.5,1.5,$1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,Commercial,Weekend,3,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,Commercial,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,GMP,Weekend,1,$1.50,54,-$0.25,1.25,1.25,$1.25,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,GMP,Weekend,2,$1.50,64,$0.00,1.5,1.5,$1.50,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,GMP,Weekend,3,$1.75,68,$0.00,1.75,1.75,$1.75,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47209,HYDE ST 900,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47210,HYDE ST 1000,Commercial,Weekday,1,$2.50,39,$0.00,2.25,2.25,$2.50,Insufficient payment data available for a rate adjustment,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
